,State_ISO,State_Name,year,N_measles,Pop,Measles_pop
1487,US-KY,KENTUCKY,1946,7965,2761.0,288.4824339007606
1488,US-KY,KENTUCKY,1947,635,2803.0,22.654298965394222
1489,US-KY,KENTUCKY,1948,3620,2817.0,128.50550230741925
1490,US-KY,KENTUCKY,1949,8393,2849.0,294.5945945945946
1491,US-KY,KENTUCKY,1950,5372,2936.0,182.9700272479564
1492,US-KY,KENTUCKY,1951,8696,2941.0,295.6817409044543
1493,US-KY,KENTUCKY,1952,9932,2920.0,340.13698630136986
1494,US-KY,KENTUCKY,1953,3806,2903.0,131.10575266965208
1495,US-KY,KENTUCKY,1954,29774,2902.0,1025.9820813232254
1496,US-KY,KENTUCKY,1955,2213,2910.0,76.04810996563573
1497,US-KY,KENTUCKY,1956,18138,2898.0,625.879917184265
1498,US-KY,KENTUCKY,1957,15998,2928.0,546.379781420765
1499,US-KY,KENTUCKY,1958,18230,2961.0,615.6703816278284
1500,US-KY,KENTUCKY,1959,6647,2999.0,221.64054684894964
1501,US-KY,KENTUCKY,1960,10734,3041.0,352.97599473857287
1502,US-KY,KENTUCKY,1961,11442,3054.0,374.65618860510807
1503,US-KY,KENTUCKY,1962,6169,3079.0,200.35725885027605
1504,US-KY,KENTUCKY,1963,9057,3096.0,292.5387596899225
1505,US-KY,KENTUCKY,1964,14715,3129.0,470.2780441035475
1506,US-KY,KENTUCKY,1965,7601,3140.0,242.0700636942675
1507,US-KY,KENTUCKY,1966,9661,3147.0,306.9907848744836
1508,US-KY,KENTUCKY,1967,3005,3172.0,94.73518284993695
1509,US-KY,KENTUCKY,1968,214,3195.0,6.697965571205009
1510,US-KY,KENTUCKY,1969,71,3198.0,2.2201375859912447
1511,US-KY,KENTUCKY,1970,6098,3220.711,189.33707495022063
1512,US-KY,KENTUCKY,1971,7485,3298.053,226.95208354747484
1513,US-KY,KENTUCKY,1972,1433,3335.728,42.95913815514934
1514,US-KY,KENTUCKY,1973,599,3371.0240000000003,17.76908144231545
1515,US-KY,KENTUCKY,1974,346,3416.315,10.127871698013795
1516,US-KY,KENTUCKY,1975,158,3467.7690000000002,4.556243509876234
1517,US-KY,KENTUCKY,1976,1469,3529.257,41.62349185678458
1518,US-KY,KENTUCKY,1977,2397,3573.6929999999998,67.07347273534688
1519,US-KY,KENTUCKY,1978,288,3609.9759999999997,7.977892373799715
1520,US-KY,KENTUCKY,1979,117,3641.804,3.2126934892707024
1521,US-KY,KENTUCKY,1980,61,3664.2209999999995,1.664746749718426
1522,US-KY,KENTUCKY,1981,3,3670.3940000000002,0.08173509437951347
1523,US-KY,KENTUCKY,1982,3,3683.445,0.08144549463885031
1524,US-KY,KENTUCKY,1983,2,3694.4840000000004,0.05413475873762073
1525,US-KY,KENTUCKY,1984,3,3695.453,0.08118084575828728
1526,US-KY,KENTUCKY,1985,10,3694.8259999999996,0.27064873961588454
1527,US-KY,KENTUCKY,1986,6,3687.809,0.16269823084655413
1528,US-KY,KENTUCKY,1988,70,3679.9990000000003,1.9021744299387036
1529,US-KY,KENTUCKY,1989,124,3677.3059999999996,3.3720337660232795
1530,US-KY,KENTUCKY,1990,63,3692.5840000000003,1.7061223251793323
1531,US-KY,KENTUCKY,1991,474,3714.6859999999997,12.76016330855421
1532,US-KY,KENTUCKY,1992,261,3756.3579999999997,6.948219525401999
1533,US-KY,KENTUCKY,1993,113,3792.288,2.9797314971858677
1534,US-KY,KENTUCKY,1999,2,3960.825,0.050494530811131526
1535,US-KY,KENTUCKY,2000,2,4049.0209999999997,0.04939465614033615
1536,US-KY,KENTUCKY,2001,4,4068.132,0.09832522641841514
1537,US-LA,LOUISIANA,1900,45,1384.0,3.251445086705202
1538,US-LA,LOUISIANA,1901,1,1412.0,0.0708215297450425
1539,US-LA,LOUISIANA,1902,1,1440.0,0.06944444444444445
1540,US-LA,LOUISIANA,1903,2,1467.0,0.136332651670075
1541,US-LA,LOUISIANA,1904,31,1495.0,2.0735785953177257
1542,US-LA,LOUISIANA,1906,3,1551.0,0.19342359767891684
1543,US-LA,LOUISIANA,1907,72,1579.0,4.559848005066498
1544,US-LA,LOUISIANA,1908,13,1607.0,0.8089607965152459
1545,US-LA,LOUISIANA,1909,80,1634.0,4.8959608323133414
1546,US-LA,LOUISIANA,1910,2470,1667.0,148.17036592681464
1547,US-LA,LOUISIANA,1911,2299,1695.0,135.63421828908554
1548,US-LA,LOUISIANA,1912,327,1709.0,19.133996489174958
1549,US-LA,LOUISIANA,1913,4555,1727.0,263.75217139548346
1550,US-LA,LOUISIANA,1914,680,1740.0,39.08045977011494
1551,US-LA,LOUISIANA,1915,352,1755.0,20.056980056980056
1552,US-LA,LOUISIANA,1916,3924,1799.0,218.12117843246247
1553,US-LA,LOUISIANA,1917,4679,1795.0,260.6685236768802
1554,US-LA,LOUISIANA,1918,937,1746.0,53.66552119129439
1555,US-LA,LOUISIANA,1919,160,1756.0,9.111617312072893
1556,US-LA,LOUISIANA,1920,1036,1813.0,57.14285714285714
1557,US-LA,LOUISIANA,1921,874,1847.0,47.319978343259336
1558,US-LA,LOUISIANA,1922,19,1871.0,1.015499732763228
1559,US-LA,LOUISIANA,1923,539,1903.0,28.32369942196532
1560,US-LA,LOUISIANA,1924,1760,1939.0,90.76843733883445
1561,US-LA,LOUISIANA,1925,26,1972.0,1.3184584178498986
1562,US-LA,LOUISIANA,1926,199,2005.0,9.925187032418952
1563,US-LA,LOUISIANA,1927,1731,2039.0,84.89455615497793
1564,US-LA,LOUISIANA,1928,5488,2064.0,265.891472868217
1565,US-LA,LOUISIANA,1929,1769,2086.0,84.80345158197508
1566,US-LA,LOUISIANA,1930,1793,2105.0,85.17814726840855
1567,US-LA,LOUISIANA,1931,294,2124.0,13.841807909604519
1568,US-LA,LOUISIANA,1932,1637,2155.0,75.96287703016242
1569,US-LA,LOUISIANA,1933,942,2178.0,43.25068870523416
1570,US-LA,LOUISIANA,1934,4884,2202.0,221.79836512261582
1571,US-LA,LOUISIANA,1935,2605,2228.0,116.92100538599641
1572,US-LA,LOUISIANA,1936,1289,2246.0,57.39091718610864
1573,US-LA,LOUISIANA,1937,475,2257.0,21.04563579973416
1574,US-LA,LOUISIANA,1938,841,2285.0,36.80525164113785
1575,US-LA,LOUISIANA,1939,3371,2334.0,144.43016281062552
1576,US-LA,LOUISIANA,1940,272,2370.0,11.476793248945148
1577,US-LA,LOUISIANA,1941,957,2484.0,38.526570048309175
1578,US-LA,LOUISIANA,1942,3222,2546.0,126.5514532600157
1579,US-LA,LOUISIANA,1943,2616,2565.0,101.98830409356725
1580,US-LA,LOUISIANA,1944,2670,2508.0,106.45933014354068
1581,US-LA,LOUISIANA,1945,1072,2429.0,44.13338822560725
1582,US-LA,LOUISIANA,1946,3314,2556.0,129.65571205007825
1583,US-LA,LOUISIANA,1947,1343,2579.0,52.07444746025591
1584,US-LA,LOUISIANA,1948,1511,2596.0,58.204930662557786
1585,US-LA,LOUISIANA,1949,1359,2634.0,51.594533029612755
1586,US-LA,LOUISIANA,1950,787,2697.0,29.180571004820173
1587,US-LA,LOUISIANA,1951,2177,2769.0,78.62044059227158
1588,US-LA,LOUISIANA,1952,603,2842.0,21.217452498240675
1589,US-LA,LOUISIANA,1953,4487,2866.0,156.559665038381
1590,US-LA,LOUISIANA,1954,3028,2883.0,105.02948317724592
1591,US-LA,LOUISIANA,1955,167,2946.0,5.668703326544467
1592,US-LA,LOUISIANA,1956,2120,3032.0,69.92084432717678
1593,US-LA,LOUISIANA,1957,1085,3115.0,34.831460674157306
1594,US-LA,LOUISIANA,1958,272,3155.0,8.621236133122029
1595,US-LA,LOUISIANA,1959,68,3208.0,2.119700748129676
1596,US-LA,LOUISIANA,1960,244,3260.0,7.484662576687116
1597,US-LA,LOUISIANA,1961,41,3287.0,1.2473379981746273
1598,US-LA,LOUISIANA,1962,232,3345.0,6.9357249626307915
1599,US-LA,LOUISIANA,1963,141,3377.0,4.175303523837726
1600,US-LA,LOUISIANA,1964,117,3446.0,3.3952408589669183
1601,US-LA,LOUISIANA,1965,267,3496.0,7.637299771167048
1602,US-LA,LOUISIANA,1966,214,3550.0,6.028169014084507
1603,US-LA,LOUISIANA,1967,344,3581.0,9.606255235967605
1604,US-LA,LOUISIANA,1968,132,3603.0,3.6636136552872607
1605,US-LA,LOUISIANA,1969,124,3619.0,3.4263608731693838
1606,US-LA,LOUISIANA,1970,2306,3644.637,63.271047294970664
1607,US-LA,LOUISIANA,1971,3304,3710.487,89.0449151283915
1608,US-LA,LOUISIANA,1972,324,3761.6459999999997,8.613250688661294
1609,US-LA,LOUISIANA,1973,103,3788.375,2.718843831458079
1610,US-LA,LOUISIANA,1974,15,3820.1090000000004,0.39265895292516517
1611,US-LA,LOUISIANA,1975,2,3886.1040000000003,0.05146542655574838
1612,US-LA,LOUISIANA,1976,625,3950.605,15.820361691437135
1613,US-LA,LOUISIANA,1977,224,4014.4590000000003,5.579830308392737
1614,US-LA,LOUISIANA,1978,1116,4068.579,27.42972423541487
1615,US-LA,LOUISIANA,1979,272,4137.665,6.573755971060972
1616,US-LA,LOUISIANA,1980,19,4223.101,0.4499063602788568
1617,US-LA,LOUISIANA,1981,8,4283.303,0.18677175067932386
1618,US-LA,LOUISIANA,1982,30,4352.608,0.6892419441401568
1619,US-LA,LOUISIANA,1983,51,4395.316,1.1603261289973237
1620,US-LA,LOUISIANA,1984,24,4400.477,0.5453954196329172
1621,US-LA,LOUISIANA,1985,84,4408.1179999999995,1.9055751229889946
1622,US-LA,LOUISIANA,1986,4,4406.919,0.09076636080672233
1623,US-LA,LOUISIANA,1987,1,4344.148,0.023019473553847612
1624,US-LA,LOUISIANA,1989,247,4252.894,5.807809928956612
1625,US-LA,LOUISIANA,1993,2,4284.749,0.046677179923491435
1626,US-LA,LOUISIANA,1994,2,4306.5,0.04644142575177058
1627,US-LA,LOUISIANA,1995,35,4327.978,0.8086917262518433
1628,US-LA,LOUISIANA,1998,2,4362.758,0.04584256105885314
1629,US-MA,MASSACHUSETTS,1900,156,2788.0,5.5954088952654235
1630,US-MA,MASSACHUSETTS,1901,120,2794.0,4.294917680744453
1631,US-MA,MASSACHUSETTS,1902,111,2856.0,3.8865546218487395
1632,US-MA,MASSACHUSETTS,1903,99,2924.0,3.3857729138166897
1633,US-MA,MASSACHUSETTS,1904,111,2969.0,3.738632536207477
1634,US-MA,MASSACHUSETTS,1905,86,3018.0,2.8495692511597084
1635,US-MA,MASSACHUSETTS,1906,208,3107.0,6.694560669456067
1636,US-MA,MASSACHUSETTS,1907,1872,3183.0,58.8124410933082
1637,US-MA,MASSACHUSETTS,1908,5843,3251.0,179.72931405721317
1638,US-MA,MASSACHUSETTS,1909,3696,3316.0,111.45958986731002
1639,US-MA,MASSACHUSETTS,1910,4246,3365.0,126.18127786032689
1640,US-MA,MASSACHUSETTS,1911,4385,3383.0,129.61868164351168
1641,US-MA,MASSACHUSETTS,1912,5644,3440.0,164.06976744186045
1642,US-MA,MASSACHUSETTS,1913,5506,3534.0,155.800792303339
1643,US-MA,MASSACHUSETTS,1914,3687,3636.0,101.40264026402642
1644,US-MA,MASSACHUSETTS,1915,5318,3705.0,143.53576248313092
1645,US-MA,MASSACHUSETTS,1916,6044,3726.0,162.211486849168
1646,US-MA,MASSACHUSETTS,1917,5684,3738.0,152.05992509363296
1647,US-MA,MASSACHUSETTS,1918,6084,3695.0,164.65493910690122
1648,US-MA,MASSACHUSETTS,1919,3039,3785.0,80.29062087186261
1649,US-MA,MASSACHUSETTS,1920,7097,3882.0,182.81813498196806
1650,US-MA,MASSACHUSETTS,1921,3451,3951.0,87.34497595545432
1651,US-MA,MASSACHUSETTS,1922,6210,4010.0,154.86284289276807
1652,US-MA,MASSACHUSETTS,1923,5621,4057.0,138.5506531920138
1653,US-MA,MASSACHUSETTS,1924,4704,4102.0,114.67576791808874
1654,US-MA,MASSACHUSETTS,1925,7550,4154.0,181.75252768415984
1655,US-MA,MASSACHUSETTS,1926,4686,4194.0,111.7310443490701
1656,US-MA,MASSACHUSETTS,1927,5974,4223.0,141.46341463414635
1657,US-MA,MASSACHUSETTS,1928,42012,4217.0,996.2532606118094
1658,US-MA,MASSACHUSETTS,1929,14564,4229.0,344.38401513360134
1659,US-MA,MASSACHUSETTS,1930,26950,4250.0,634.1176470588235
1660,US-MA,MASSACHUSETTS,1931,16431,4248.0,386.79378531073445
1661,US-MA,MASSACHUSETTS,1932,19727,4259.0,463.18384597323313
1662,US-MA,MASSACHUSETTS,1933,16012,4282.0,373.9374124241009
1663,US-MA,MASSACHUSETTS,1934,43999,4305.0,1022.0441347270615
1664,US-MA,MASSACHUSETTS,1935,12499,4343.0,287.796454064011
1665,US-MA,MASSACHUSETTS,1936,27211,4355.0,624.8220436280138
1666,US-MA,MASSACHUSETTS,1937,20893,4358.0,479.41716383662236
1667,US-MA,MASSACHUSETTS,1938,9548,4365.0,218.73997709049254
1668,US-MA,MASSACHUSETTS,1939,25229,4347.0,580.3772716816195
1669,US-MA,MASSACHUSETTS,1940,20256,4318.0,469.10606762389995
1670,US-MA,MASSACHUSETTS,1941,20516,4389.0,467.44133059922535
1671,US-MA,MASSACHUSETTS,1942,24910,4370.0,570.0228832951944
1672,US-MA,MASSACHUSETTS,1943,33507,4257.0,787.1035940803383
1673,US-MA,MASSACHUSETTS,1944,18329,4192.0,437.2375954198473
1674,US-MA,MASSACHUSETTS,1945,7071,4201.0,168.31706736491313
1675,US-MA,MASSACHUSETTS,1946,37880,4494.0,842.9016466399643
1676,US-MA,MASSACHUSETTS,1947,11812,4580.0,257.9039301310044
1677,US-MA,MASSACHUSETTS,1948,32550,4674.0,696.405648267009
1678,US-MA,MASSACHUSETTS,1949,26401,4741.0,556.8656401603038
1679,US-MA,MASSACHUSETTS,1950,12962,4686.0,276.61118224498506
1680,US-MA,MASSACHUSETTS,1951,15594,4654.0,335.06660936828536
1681,US-MA,MASSACHUSETTS,1952,44156,4650.0,949.5913978494624
1682,US-MA,MASSACHUSETTS,1953,2185,4806.0,45.464003329171874
1683,US-MA,MASSACHUSETTS,1954,23325,4910.0,475.050916496945
1684,US-MA,MASSACHUSETTS,1955,46745,4882.0,957.4969274887341
1685,US-MA,MASSACHUSETTS,1956,3551,4891.0,72.6027397260274
1686,US-MA,MASSACHUSETTS,1957,11166,4929.0,226.5368228849665
1687,US-MA,MASSACHUSETTS,1958,35569,5010.0,709.9600798403194
1688,US-MA,MASSACHUSETTS,1959,6305,5117.0,123.21672855188588
1689,US-MA,MASSACHUSETTS,1960,21703,5160.0,420.6007751937984
1690,US-MA,MASSACHUSETTS,1961,22131,5219.0,424.04675225138914
1691,US-MA,MASSACHUSETTS,1962,26562,5263.0,504.6931407942238
1692,US-MA,MASSACHUSETTS,1963,4504,5344.0,84.28143712574851
1693,US-MA,MASSACHUSETTS,1964,7350,5448.0,134.91189427312776
1694,US-MA,MASSACHUSETTS,1965,38114,5502.0,692.7299163940386
1695,US-MA,MASSACHUSETTS,1966,1669,5535.0,30.15356820234869
1696,US-MA,MASSACHUSETTS,1967,1215,5594.0,21.71969967822667
1697,US-MA,MASSACHUSETTS,1968,814,5618.0,14.489142043431826
1698,US-MA,MASSACHUSETTS,1969,368,5650.0,6.513274336283185
1699,US-MA,MASSACHUSETTS,1970,1656,5689.17,29.107936658598703
1700,US-MA,MASSACHUSETTS,1971,697,5737.58,12.147978764566245
1701,US-MA,MASSACHUSETTS,1972,6426,5760.302,111.55665102281095
1702,US-MA,MASSACHUSETTS,1973,4331,5781.172,74.91560534784297
1703,US-MA,MASSACHUSETTS,1974,519,5773.548000000001,8.989273147118547
1704,US-MA,MASSACHUSETTS,1975,156,5757.755999999999,2.709388866079077
1705,US-MA,MASSACHUSETTS,1976,83,5743.672,1.4450685902676894
1706,US-MA,MASSACHUSETTS,1977,1415,5738.1990000000005,24.659305123436813
1707,US-MA,MASSACHUSETTS,1978,604,5736.469,10.529125146496913
1708,US-MA,MASSACHUSETTS,1979,83,5738.404,1.4463951997802873
1709,US-MA,MASSACHUSETTS,1980,58,5746.075,1.0093846669248139
1710,US-MA,MASSACHUSETTS,1981,121,5768.685,2.097531759837814
1711,US-MA,MASSACHUSETTS,1982,10,5771.222,0.17327352855253186
1712,US-MA,MASSACHUSETTS,1983,13,5799.406999999999,0.22416084954892807
1713,US-MA,MASSACHUSETTS,1984,181,5840.773,3.0989048881029957
1714,US-MA,MASSACHUSETTS,1985,186,5880.733,3.162871023051038
1715,US-MA,MASSACHUSETTS,1986,32,5902.678000000001,0.5421268109153167
1716,US-MA,MASSACHUSETTS,1987,90,5935.204000000001,1.5163758482438008
1717,US-MA,MASSACHUSETTS,1988,8,5979.982,0.13377966689531842
1718,US-MA,MASSACHUSETTS,1989,212,6015.478,3.5242419638140143
1719,US-MA,MASSACHUSETTS,1990,62,6018.664000000001,1.0301289455600111
1720,US-MA,MASSACHUSETTS,1991,47,5998.651999999999,0.7835093617699445
1721,US-MA,MASSACHUSETTS,1992,17,5993.474,0.2836418411091798
1722,US-MA,MASSACHUSETTS,1993,22,6010.884,0.366002737700478
1723,US-MA,MASSACHUSETTS,1994,11,6031.352,0.1823803352880084
1724,US-MA,MASSACHUSETTS,1995,12,6062.335,0.19794353165900597
1725,US-MA,MASSACHUSETTS,1996,20,6085.393,0.3286558485212048
1726,US-MA,MASSACHUSETTS,1998,2,6144.406999999999,0.03254992711257572
1727,US-MA,MASSACHUSETTS,1999,8,6175.169,0.12955111026111188
1728,US-MA,MASSACHUSETTS,2000,4,6361.104,0.06288216636608991
1729,US-MA,MASSACHUSETTS,2001,2,6397.634,0.03126155700685597
1730,US-MD,MARYLAND,1909,13,1289.0,1.008533747090768
1731,US-MD,MARYLAND,1910,1,1302.0,0.07680491551459294
1732,US-MD,MARYLAND,1911,6,1324.0,0.4531722054380665
1733,US-MD,MARYLAND,1912,476,1345.0,35.39033457249071
1734,US-MD,MARYLAND,1913,289,1368.0,21.125730994152047
1735,US-MD,MARYLAND,1914,66,1389.0,4.751619870410368
1736,US-MD,MARYLAND,1915,20,1401.0,1.4275517487508922
1737,US-MD,MARYLAND,1916,947,1415.0,66.92579505300354
1738,US-MD,MARYLAND,1917,147,1428.0,10.294117647058822
1739,US-MD,MARYLAND,1918,219,1467.0,14.92842535787321
1740,US-MD,MARYLAND,1919,505,1445.0,34.94809688581315
1741,US-MD,MARYLAND,1920,14,1464.0,0.9562841530054645
1742,US-MD,MARYLAND,1921,9,1492.0,0.6032171581769437
1743,US-MD,MARYLAND,1922,34,1509.0,2.253147779986746
1744,US-MD,MARYLAND,1923,813,1521.0,53.4516765285996
1745,US-MD,MARYLAND,1924,301,1537.0,19.583604424202996
1746,US-MD,MARYLAND,1925,13,1556.0,0.8354755784061696
1747,US-MD,MARYLAND,1926,364,1576.0,23.096446700507613
1748,US-MD,MARYLAND,1927,391,1599.0,24.452782989368355
1749,US-MD,MARYLAND,1928,17601,1610.0,1093.2298136645963
1750,US-MD,MARYLAND,1929,1990,1621.0,122.76372609500308
1751,US-MD,MARYLAND,1930,1260,1636.0,77.01711491442543
1752,US-MD,MARYLAND,1931,20959,1657.0,1264.8762824381413
1753,US-MD,MARYLAND,1932,1093,1678.0,65.13706793802146
1754,US-MD,MARYLAND,1933,713,1694.0,42.08972845336481
1755,US-MD,MARYLAND,1934,26958,1710.0,1576.4912280701753
1756,US-MD,MARYLAND,1935,2348,1729.0,135.80104106419896
1757,US-MD,MARYLAND,1936,7169,1745.0,410.8309455587393
1758,US-MD,MARYLAND,1937,12247,1754.0,698.2326111744584
1759,US-MD,MARYLAND,1938,2231,1766.0,126.33069082672708
1760,US-MD,MARYLAND,1939,13541,1793.0,755.2147239263804
1761,US-MD,MARYLAND,1940,257,1839.0,13.97498640565525
1762,US-MD,MARYLAND,1941,7428,1913.0,388.2906429691584
1763,US-MD,MARYLAND,1942,10652,1998.0,533.1331331331331
1764,US-MD,MARYLAND,1943,3503,2089.0,167.68788894207756
1765,US-MD,MARYLAND,1944,13388,2118.0,632.105760151086
1766,US-MD,MARYLAND,1945,1099,2096.0,52.43320610687023
1767,US-MD,MARYLAND,1946,11646,2214.0,526.0162601626016
1768,US-MD,MARYLAND,1947,1075,2248.0,47.820284697508896
1769,US-MD,MARYLAND,1948,9899,2271.0,435.88727432848964
1770,US-MD,MARYLAND,1949,17240,2329.0,740.2318591670245
1771,US-MD,MARYLAND,1950,1550,2355.0,65.81740976645435
1772,US-MD,MARYLAND,1951,6904,2441.0,282.83490372798036
1773,US-MD,MARYLAND,1952,7971,2500.0,318.84000000000003
1774,US-MD,MARYLAND,1953,1841,2567.0,71.71795870666148
1775,US-MD,MARYLAND,1954,11648,2685.0,433.81750465549345
1776,US-MD,MARYLAND,1955,2290,2742.0,83.51568198395331
1777,US-MD,MARYLAND,1956,8741,2811.0,310.95695482034864
1778,US-MD,MARYLAND,1957,2556,2873.0,88.96623738252698
1779,US-MD,MARYLAND,1958,6015,2982.0,201.7102615694165
1780,US-MD,MARYLAND,1959,2333,3066.0,76.09262883235486
1781,US-MD,MARYLAND,1960,3251,3113.0,104.43302280758111
1782,US-MD,MARYLAND,1961,4175,3176.0,131.45465994962217
1783,US-MD,MARYLAND,1962,3121,3263.0,95.64817652467055
1784,US-MD,MARYLAND,1963,2100,3386.0,62.02008269344359
1785,US-MD,MARYLAND,1964,3054,3492.0,87.45704467353951
1786,US-MD,MARYLAND,1965,2628,3600.0,73.0
1787,US-MD,MARYLAND,1966,4209,3695.0,113.9106901217862
1788,US-MD,MARYLAND,1967,468,3757.0,12.45674740484429
1789,US-MD,MARYLAND,1968,203,3815.0,5.321100917431193
1790,US-MD,MARYLAND,1969,96,3868.0,2.481902792140641
1791,US-MD,MARYLAND,1970,3326,3923.897,84.76267343408861
1792,US-MD,MARYLAND,1971,1110,4018.324,27.62345694374072
1793,US-MD,MARYLAND,1972,41,4073.4990000000003,1.0065057092195187
1794,US-MD,MARYLAND,1973,38,4097.974,0.9272874840103914
1795,US-MD,MARYLAND,1974,88,4118.815,2.1365368437281114
1796,US-MD,MARYLAND,1975,64,4139.096,1.5462313510003152
1797,US-MD,MARYLAND,1976,1544,4150.539000000001,37.19998776062578
1798,US-MD,MARYLAND,1977,744,4169.595,17.843459616581466
1799,US-MD,MARYLAND,1978,118,4183.603,2.8205353136996987
1800,US-MD,MARYLAND,1979,100,4191.16,2.3859742887410644
1801,US-MD,MARYLAND,1980,85,4227.643,2.0105765789590087
1802,US-MD,MARYLAND,1981,10,4261.905,0.2346368584001755
1803,US-MD,MARYLAND,1982,9,4282.923,0.2101368621383107
1804,US-MD,MARYLAND,1983,16,4313.327,0.3709433576448064
1805,US-MD,MARYLAND,1984,56,4365.2429999999995,1.2828609999489147
1806,US-MD,MARYLAND,1985,215,4413.071,4.871890798947037
1807,US-MD,MARYLAND,1986,31,4486.957,0.6908913992266918
1808,US-MD,MARYLAND,1987,20,4565.557,0.4380626504060732
1809,US-MD,MARYLAND,1988,27,4657.904,0.5796598641792531
1810,US-MD,MARYLAND,1989,361,4727.3009999999995,7.636492789437356
1811,US-MD,MARYLAND,1990,369,4797.431,7.69161661731039
1812,US-MD,MARYLAND,1991,189,4856.1759999999995,3.8919511978149064
1813,US-MD,MARYLAND,1992,13,4902.545,0.2651683972304181
1814,US-MD,MARYLAND,1993,6,4942.504,0.12139595638162357
1815,US-MD,MARYLAND,1994,4,4985.411,0.08023410707763111
1816,US-MD,MARYLAND,1995,4,5023.65,0.07962338140594986
1817,US-MD,MARYLAND,1996,5,5057.142,0.09887007325481469
1818,US-MD,MARYLAND,1997,2,5092.914000000001,0.03927024882022354
1819,US-MD,MARYLAND,1998,2,5130.072,0.03898580760659889
1820,US-MD,MARYLAND,2000,3,5311.034000000001,0.05648617576163135
1821,US-MD,MARYLAND,2001,3,5374.691,0.05581716232616908
1822,US-ME,MAINE,1901,1,699.0,0.14306151645207438
1823,US-ME,MAINE,1903,1,709.0,0.14104372355430184
1824,US-ME,MAINE,1904,5,719.0,0.6954102920723227
1825,US-ME,MAINE,1906,27,729.0,3.7037037037037033
1826,US-ME,MAINE,1907,138,731.0,18.87824897400821
1827,US-ME,MAINE,1908,26,735.0,3.537414965986395
1828,US-ME,MAINE,1909,140,740.0,18.91891891891892
1829,US-ME,MAINE,1910,86,745.0,11.543624161073826
1830,US-ME,MAINE,1911,35,751.0,4.660452729693742
1831,US-ME,MAINE,1912,5,753.0,0.6640106241699867
1832,US-ME,MAINE,1913,8,763.0,1.0484927916120577
1833,US-ME,MAINE,1914,4,772.0,0.5181347150259068
1834,US-ME,MAINE,1915,8,774.0,1.03359173126615
1835,US-ME,MAINE,1916,19,775.0,2.4516129032258065
1836,US-ME,MAINE,1917,1053,777.0,135.52123552123552
1837,US-ME,MAINE,1918,628,760.0,82.63157894736842
1838,US-ME,MAINE,1919,52,762.0,6.824146981627297
1839,US-ME,MAINE,1920,474,771.0,61.478599221789885
1840,US-ME,MAINE,1921,605,775.0,78.06451612903226
1841,US-ME,MAINE,1922,127,778.0,16.323907455012854
1842,US-ME,MAINE,1923,1081,781.0,138.4122919334187
1843,US-ME,MAINE,1924,274,788.0,34.77157360406091
1844,US-ME,MAINE,1925,26,792.0,3.2828282828282833
1845,US-ME,MAINE,1926,1883,793.0,237.45271122320304
1846,US-ME,MAINE,1927,355,796.0,44.597989949748744
1847,US-ME,MAINE,1928,3871,797.0,485.6963613550816
1848,US-ME,MAINE,1929,5130,797.0,643.66373902133
1849,US-ME,MAINE,1930,1589,800.0,198.625
1850,US-ME,MAINE,1931,3505,807.0,434.3246592317224
1851,US-ME,MAINE,1932,8853,815.0,1086.2576687116566
1852,US-ME,MAINE,1933,112,821.0,13.64190012180268
1853,US-ME,MAINE,1934,687,829.0,82.87092882991556
1854,US-ME,MAINE,1935,7310,836.0,874.4019138755981
1855,US-ME,MAINE,1936,7456,840.0,887.6190476190477
1856,US-ME,MAINE,1937,1135,842.0,134.79809976247031
1857,US-ME,MAINE,1938,3756,843.0,445.55160142348757
1858,US-ME,MAINE,1939,1731,846.0,204.60992907801418
1859,US-ME,MAINE,1940,9423,849.0,1109.8939929328621
1860,US-ME,MAINE,1941,4381,852.0,514.2018779342723
1861,US-ME,MAINE,1942,4443,839.0,529.5589988081049
1862,US-ME,MAINE,1943,2249,806.0,279.03225806451616
1863,US-ME,MAINE,1944,5198,801.0,648.9388264669163
1864,US-ME,MAINE,1945,141,800.0,17.625
1865,US-ME,MAINE,1946,4757,832.0,571.7548076923076
1866,US-ME,MAINE,1947,4440,854.0,519.9063231850117
1867,US-ME,MAINE,1948,2944,878.0,335.3075170842825
1868,US-ME,MAINE,1949,10013,903.0,1108.859357696567
1869,US-ME,MAINE,1950,1011,917.0,110.25081788440568
1870,US-ME,MAINE,1951,2071,916.0,226.09170305676858
1871,US-ME,MAINE,1952,9665,915.0,1056.2841530054645
1872,US-ME,MAINE,1953,1475,913.0,161.5553121577218
1873,US-ME,MAINE,1954,5810,927.0,626.7529665587917
1874,US-ME,MAINE,1955,6636,934.0,710.4925053533191
